question_external_id,text,is_correct,sort_order
CDL-HZ-0039,15 to 50 yards,0,1
CDL-HZ-0039,15 to 20 feet,0,2
CDL-HZ-0039,15 to 50 feet,1,3
CDL-HZ-0040,An extra fire bottle,0,0
CDL-HZ-0040,The consignee's phone number,0,1
CDL-HZ-0040,A copy of FMCSR part 397,1,2
CDL-HZ-0041,Poisons,1,0
CDL-HZ-0041,Flammable gases,0,1
CDL-HZ-0041,Explosives,0,2
CDL-HZ-0042,Any property that is totally fenced in by an 8-foot-high fence,0,0
CDL-HZ-0042,Any property that is totally fenced in by an 8-foot-high fence and has a guard on duty all day long,0,1
CDL-HZ-0042,Any property that has been government approved for this use,1,2
CDL-HZ-0043,The driver,1,0
CDL-HZ-0043,The carrier,0,1
CDL-HZ-0043,The shipper,0,2
CDL-HZ-0044,Never,1,0
CDL-HZ-0044,Only when the load is placarded,0,1
CDL-HZ-0044,Only when the shipment does not cross state lines,0,2
CDL-HZ-0045,Below any other commodities,0,0
CDL-HZ-0045,Above any other commodities,1,1
CDL-HZ-0045,No more than 3 tiers high,0,2
CDL-HZ-0046,make it easy to identify.,1,0
CDL-HZ-0046,make it easy to open and close the packages.,0,1
CDL-HZ-0046,make it as light as possible.,0,2
CDL-HZ-0046,do all of the above.,0,3
CDL-HZ-0047,The amount of a substance or material being shipped,0,0
CDL-HZ-0047,The amount of all the hazardous materials of all classes in your vehicle,0,1
CDL-HZ-0047,The manufacturing date of the material,1,2
CDL-HZ-0047,The hazard class of the substance or material,0,3
CDL-HZ-0048,UN marks,0,0
CDL-HZ-0048,Identification number,0,1
CDL-HZ-0048,Name in italics,1,2
CDL-HZ-0048,Descriptive name in Roman print,0,3
CDL-HZ-0049,"Classes 1, 4, and 5.1",0,0
CDL-HZ-0049,"Classes 1, 3, and 4",0,1
CDL-HZ-0049,"Classes 1, 2.1, and 3",1,2
CDL-HZ-0049,"Classes 1, 3, and 6",0,3
CDL-HZ-0050,Cargo tanks are filled while on the vehicle; portable tanks can be filled either on or off the vehicle.,0,0
CDL-HZ-0050,Cargo tanks are permanently attached to vehicles; portable tanks are temporarily attached.,0,1
CDL-HZ-0050,Portable tanks must show the owner or lessee's name on them.,0,2
CDL-HZ-0050,All of the above are major differences.,1,3
CDL-HZ-0051,eight,1,0
CDL-HZ-0051,five,0,1
CDL-HZ-0051,three,0,2
CDL-HZ-0052,use placards.,0,0
CDL-HZ-0052,have their drivers text their locations.,1,1
CDL-HZ-0052,provide proper shipping papers.,0,2
CDL-HZ-0053,the driver.,0,0
CDL-HZ-0053,the receiver.,0,1
CDL-HZ-0053,the shipper.,1,2
CDL-HZ-0054,Close all manholes and valves. Be sure they are free of leaks.,1,0
CDL-HZ-0054,Call CHEMTREC by phone and tell them where you are going.,0,1
CDL-HZ-0054,Have the loading observers sign the shipping papers.,0,2
CDL-HZ-0055,less than half of the load.,0,0
CDL-HZ-0055,bundled loosely together with steel strapping.,0,1
CDL-HZ-0055,loaded upright or lying down flat and braced.,1,2
CDL-HZ-0056,An emergency kit for controlling leaks in fittings on the dome cover plate,0,0
CDL-HZ-0056,An approved gas mask,0,1
CDL-HZ-0056,Both of the above,1,2
CDL-HZ-0057,Only if regulations specifically authorize the shipper to do it,1,0
CDL-HZ-0057,Only if there isn't enough room for the whole thing,0,1
CDL-HZ-0057,Only if it is one of the five most frequently shipped hazardous materials,0,2
CDL-HZ-0058,Leave it on the entire time.,0,0
CDL-HZ-0058,Turn it off on arrival; use other power to run the pump.,0,1
CDL-HZ-0058,Turn it off after unhooking the hoses.,0,2
CDL-HZ-0058,Turn it off before unhooking the hoses.,1,3
CDL-HZ-0059,Non-ferrous metal,1,0
CDL-HZ-0059,Stainless steel,0,1
CDL-HZ-0059,Carbon steel,0,2
CDL-HZ-0059,All of the above,0,3
CDL-HZ-0060,On the packages and on paperwork at the shipping point of origin,0,0
CDL-HZ-0060,On the packages and on paperwork at the shipping destination,0,1
CDL-HZ-0060,On the shipping papers and on a secret document in the driver's wallet,0,2
CDL-HZ-0060,On the shipping papers and on the packages,1,3
CDL-HZ-0061,Cargo tank without baffles,0,0
CDL-HZ-0061,Radioactive material,1,1
CDL-HZ-0061,OMR-D materials,0,2
CDL-HZ-0062,Within 10 feet of the pump with a fire extinguisher,0,0
CDL-HZ-0062,"At the nozzle, controlling the fuel flow",1,1
CDL-HZ-0062,At the emergency power shut off for the pump,0,2
CDL-HZ-0063,They clean up any spill,0,0
CDL-HZ-0063,They maintain the scene and keep people away,0,1
CDL-HZ-0063,They coordinate and advise companies on spills; they also link up proper authorities with those companies,1,2
CDL-HZ-0064,"Four, two on the front and two on the back",0,0
CDL-HZ-0064,"Two, one on the front and one on the back",0,1
CDL-HZ-0064,"Four, one on the front, one on the back, and one on each side of the vehicle",1,2
CDL-HZ-0065,Explosives 1.1 through 1.3,1,0
CDL-HZ-0065,Corrosives and oxidizers,0,1
CDL-HZ-0065,Acids and poisons,0,2
CDL-HZ-0066,The driver,0,0
CDL-HZ-0066,The shipper,0,1
CDL-HZ-0066,The carrier,1,2
CDL-HZ-0067,EPA dangerous materials list,1,0
CDL-HZ-0067,Hazardous materials table,0,1
CDL-HZ-0067,List of hazardous substances and reportable quantities,0,2
CDL-HZ-0068,The driver,1,0
CDL-HZ-0068,The passenger,0,1
CDL-HZ-0068,The carrier,0,2
CDL-HZ-0069,1 week,0,0
CDL-HZ-0069,60 days,0,1
CDL-HZ-0069,30 days,1,2
CDL-HZ-0070,Before starting the trip,1,0
CDL-HZ-0070,Within the first 50 miles of the trip,0,1
CDL-HZ-0070,While you are still on a part of the route that you know,0,2
CDL-HZ-0071,110 gallons,0,0
CDL-HZ-0071,100 gallons,0,1
CDL-HZ-0071,More than 119 gallons,1,2
CDL-HZ-0072,Domestic restrictions,0,0
CDL-HZ-0072,Detonators,0,1
CDL-HZ-0072,Domestic transportation,1,2
CDL-HZ-0073,The medical term for hazardous materials used by medical personnel,0,0
CDL-HZ-0073,The name of a hazardous material most commonly used on the street,0,1
CDL-HZ-0073,The name of a hazardous material most commonly used in the trucking community and accepted as standard,0,2
CDL-HZ-0073,"The name of a hazardous material used in scientific journals and texts, recognized as its chemical or microbiological name",1,3
CDL-HZ-0074,Class 7 (radioactive materials),1,0
CDL-HZ-0074,Class 1 (explosives),0,1
CDL-HZ-0074,Class 3 (flammable liquids),0,2
CDL-HZ-0074,Class 4 (flammable solids),0,3
CDL-HZ-0075,A maximum net mass of 400 kg (882 pounds) or less and a maximum capacity of 450 L (119 gallons) or less if used as a receptacle for a solid,0,0
CDL-HZ-0075,"A water capacity of 454 kg (1,000 pounds) or less if used as a receptacle for a gas",0,1
CDL-HZ-0075,A maximum capacity of 450 L (119 gallons) or less if used as a receptacle for a liquid,0,2
CDL-HZ-0075,All of the above,1,3
CDL-HZ-0076,Because they are expensive,0,0
CDL-HZ-0076,"Because while being transported, they pose a risk to health, property, or safety",1,1
CDL-HZ-0076,Because they are rare,0,2
CDL-HZ-0077,is required only if there is a loss of cargo during transport.,0,0
CDL-HZ-0077,is the same as any other shipping paper.,0,1
CDL-HZ-0077,must be signed by each carrier transporting the shipment.,1,2
CDL-HZ-0078,Internationally,0,0
CDL-HZ-0078,Within the United States and to and from Canada,1,1
CDL-HZ-0078,Both of these answers,0,2
CDL-HZ-0079,100,0,0
CDL-HZ-0079,200,0,1
CDL-HZ-0079,300,1,2
CDL-HZ-0080,A UL rating of 10 BC or above,1,0
CDL-HZ-0080,A UL rating of 5 BC or above,0,1
CDL-HZ-0080,A UL rating of 15 ABC,0,2
CDL-HZ-0081,Open and inspect every package and container,0,0
CDL-HZ-0081,Check for a fence around the loading dock,0,1
CDL-HZ-0081,Look at the shipping papers,1,2
CDL-HZ-0082,Loaded in an upright or horizontal position,0,0
CDL-HZ-0082,Loaded into racks attached to the vehicle,0,1
CDL-HZ-0082,In boxes that will keep them from turning over,0,2
CDL-HZ-0082,All answers are correct,1,3
CDL-HZ-0083,Continue at reduced speed and check that tire every 25 miles,0,0
CDL-HZ-0083,Stop at the nearest safe place and fix it,1,1
CDL-HZ-0083,Report it to your carrier immediately,0,2
CDL-HZ-0084,In a pouch on the driver's door,0,0
CDL-HZ-0084,Within reach always,0,1
CDL-HZ-0084,All Answers are correct,1,2
CDL-HZ-0085,50 mm,0,0
CDL-HZ-0085,100 mm,1,1
CDL-HZ-0085,25 mm,0,2
CDL-HZ-0086,contains an index of hazardous material identification numbers (which is why you must label things correctly).,0,0
CDL-HZ-0086,was created by the US Department of Transportation and is used nationwide.,0,1
CDL-HZ-0086,is studied by emergency personnel to help keep the public safe.,0,2
CDL-HZ-0086,does all of the above.,1,3
CDL-HZ-0087,any amount,1,0
CDL-HZ-0087,100 gallons,0,1
CDL-HZ-0087,110 gallons,0,2
CDL-HZ-0088,Tell only the emergency response team about the hazard,0,0
CDL-HZ-0088,Keep all people far away and upwind of the accident,1,1
CDL-HZ-0088,Prevent a panic by acting like nothing is wrong,0,2
CDL-HZ-0089,True,0,0
CDL-HZ-0089,False,1,1
CDL-HZ-0090,The shipper,1,0
CDL-HZ-0090,The carrier,0,1
CDL-HZ-0090,The driver,0,2
CDL-HZ-0091,Two or more trailers,0,0
CDL-HZ-0091,A 200-inch wheelbase trailer,0,1
CDL-HZ-0091,A placarded cargo tank,1,2
CDL-HZ-0092,explosives 1.1 placards,1,0
CDL-HZ-0092,dangerous placards,0,1
CDL-HZ-0092,blasting agents' placards,0,2
CDL-HZ-0093,25,0,0
CDL-HZ-0093,50,1,1
CDL-HZ-0093,75,0,2
CDL-HZ-0094,The same as all other paper work,0,0
CDL-HZ-0094,always kept with the driver,0,1
CDL-HZ-0094,Tabbed differently and kept on top of all other paperwork,1,2
CDL-HZ-0095,The proper shipping name is invalid,0,0
CDL-HZ-0095,The proper shipping name without regard whether the material meets the definition of that class,1,1
CDL-HZ-0095,Do not use proper shipping name,0,2
CDL-HZ-0096,Once every three hours,0,0
CDL-HZ-0096,Once every 100 miles,0,1
CDL-HZ-0096,At the start of each trip and every time you stop,1,2
CDL-HZ-0096,Every time you stop,0,3
CDL-HZ-0097,within 25 feet.,1,0
CDL-HZ-0097,within 50 feet.,0,1
CDL-HZ-0097,within 100 feet.,0,2
CDL-HZ-0098,"how to package, load, transport, and unload hazardous materials safely.",1,0
CDL-HZ-0098,how to safely contain a spill of hazardous materials.,0,1
CDL-HZ-0098,how to drive safely with hazardous materials.,0,2
CDL-HZ-0099,15,0,0
CDL-HZ-0099,20,0,1
CDL-HZ-0099,25,1,2
CDL-HZ-0100,"It isn't the proper shipping name, those in roman type above it are",1,0
CDL-HZ-0100,Just another way of writing the shipping name,0,1
CDL-HZ-0100,That this substance is highly flammable,0,2
CDL-HZ-0101,Any more than 500 feet,0,0
CDL-HZ-0101,In an upwind direction,0,1
CDL-HZ-0101,Any more than safety required,1,2
CDL-HZ-0102,Every three years when license is renewed,0,0
CDL-HZ-0102,Every four years when license is renewed,0,1
CDL-HZ-0102,Every five years when license is renewed,1,2
CDL-HZ-0102,None of the answers are correct,0,3
CDL-HZ-0103,No.,0,0
CDL-HZ-0103,It is impossible to tell without more information.,0,1
CDL-HZ-0103,"Yes, but only if the arm is down telling vehicles to stop.",0,2
CDL-HZ-0103,Yes.,1,3
CDL-HZ-0104,with you.,0,0
CDL-HZ-0104,on the dashboard in clear view.,0,1
CDL-HZ-0104,in the pouch on the driver's door.,1,2
CDL-HZ-0105,A bulk container permanently attached to a vehicle,1,0
CDL-HZ-0105,A bulk container not permanently attached to a vehicle,0,1
CDL-HZ-0105,Both answers are correct,0,2
CDL-HZ-0105,Both answers are wrong,0,3
CDL-HZ-0106,Never,0,0
CDL-HZ-0106,When the shipper says it's ok,0,1
CDL-HZ-0106,To protect life or property,1,2
CDL-HZ-0107,The hazard class,0,0
CDL-HZ-0107,The proper shipping name,0,1
CDL-HZ-0107,The identification number,1,2
CDL-HZ-0108,"""Explosives"" placards.",1,0
CDL-HZ-0108,"""Blasting Agents"" placards.",0,1
CDL-HZ-0108,"""Dangerous"" placards.",0,2
CDL-HZ-0109,every 5 hours,0,0
CDL-HZ-0109,every week,0,1
CDL-HZ-0109,at the start of each trip and each time you stop.,1,2
CDL-HZ-0110,Explosives,0,0
CDL-HZ-0110,Flammable liquids,0,1
CDL-HZ-0110,Flammable gas,0,2
CDL-HZ-0110,All the answers are correct,1,3
CDL-HZ-0111,To tax shippers correctly,0,0
CDL-HZ-0111,To communicate the risk,1,1
CDL-HZ-0111,To allow state enforcement,0,2
CDL-HZ-0112,At least half a mile,0,0
CDL-HZ-0112,At least 10 feet,0,1
CDL-HZ-0112,At least 20 feet,0,2
CDL-HZ-0112,At least 5 feet,1,3
CDL-HZ-0113,To certify that it has prepared the shipment in accordance with regulations,1,0
CDL-HZ-0113,To certify that it accepts liability for an accident,0,1
CDL-HZ-0113,To certify that the entire shipment is present and accounted for before the carrier accepts it,0,2
CDL-HZ-0114,Wait at least 2 hours before continuing your trip,0,0
CDL-HZ-0114,"Cool the tire, then check it every 2 hours",0,1
CDL-HZ-0114,Remove the tire and place it in the spare tire rack,0,2
CDL-HZ-0114,Remove the tire and place it a safe distance from the vehicle,1,3
CDL-PS-0001,15 to 50 feet before a railroad crossing,1,0
CDL-PS-0001,5 to 10 feet before a railroad crossing,0,1
CDL-PS-0001,20 to 25 feet before a railroad crossing,0,2
CDL-PS-0001,No answers are correct,0,3
CDL-PS-0002,75,0,0
CDL-PS-0002,100,1,1
CDL-PS-0002,150,0,2
CDL-PS-0003,Faster speed on turns and curves,0,0
CDL-PS-0003,Sharper turns and curves,0,1
CDL-PS-0003,Greater distance between the front and rear wheels,0,2
CDL-PS-0003,All answers are correct,1,3
CDL-PS-0004,By another bus with its 4-way flashers on,0,0
CDL-PS-0004,"By a tow truck with a GVWR of at least 27,000 pounds",0,1
CDL-PS-0004,If the distance is less than 1 mile,0,2
CDL-PS-0004,If getting off the bus would be riskier for the riders,1,3
CDL-PS-0005,One second for every 10 feet of vehicle length rounded upward,0,0
CDL-PS-0005,One second for every 10 feet of vehicle length rounded upward plus one second,1,1
CDL-PS-0005,Four seconds,0,2
CDL-PS-0006,With a higher grade of fuel,0,0
CDL-PS-0006,In a closed building,1,1
CDL-PS-0006,Without a static chain,0,2
CDL-PS-0006,With any of the windows open,0,3
CDL-PS-0007,Behind the seats,0,0
CDL-PS-0007,On the seats,0,1
CDL-PS-0007,In the aisle,1,2
CDL-PS-0008,Only when the bus is at a stop,1,0
CDL-PS-0008,Only when the bus is moving at 30 MPH or less,0,1
CDL-PS-0008,Whenever the driver finds it necessary while driving,0,2
CDL-PS-0009,On any or all the wheels,0,0
CDL-PS-0009,Only when the average speed will be less than 40 MPH,0,1
CDL-PS-0009,Only on the outside wheel of dual wheels,0,2
CDL-PS-0009,Anywhere except on the front wheels,1,3
CDL-PS-0010,Let the vehicle on the right have the right of way,0,0
CDL-PS-0010,Let whoever got there first have the right of way,0,1
CDL-PS-0010,Let the other driver have the right of way,1,2
CDL-PS-0011,They drive a vehicle that is designed to carry more than nine passengers,0,0
CDL-PS-0011,"They drive a vehicle that has a gross weight rating of more than 26,000 pounds",0,1
CDL-PS-0011,They drive a vehicle that is designed to carry more than sixteen passengers including the driver,1,2
CDL-PS-0012,To replace the parking brake,0,0
CDL-PS-0012,To replace the rear door emergency buzzer,0,1
CDL-PS-0012,As a safety feature when the exit door is open,1,2
CDL-PS-0012,All answers are correct,0,3
CDL-PS-0013,2/32,0,0
CDL-PS-0013,4/32,1,1
CDL-PS-0013,6/32,0,2
CDL-PS-0014,Signaling to others that it is safe to pass your bus,1,0
CDL-PS-0014,Using four-way flashers to warn of danger ahead,0,1
CDL-PS-0014,Signaling to others that you will change lanes,0,2
CDL-PS-0014,All the previous answers are proper to use,0,3
CDL-PS-0015,A two-inch line on the floor to the rear of the driver's seat,1,0
CDL-PS-0015,There is no such thing on a bus,0,1
CDL-PS-0015,A two-inch line dividing the aisle in half,0,2
CDL-PS-0016,Destination sign,0,0
CDL-PS-0016,Service brakes,1,1
CDL-PS-0016,Rest room service,0,2
CDL-PS-0017,Inspect your bus,0,0
CDL-PS-0017,Report any defects,0,1
CDL-PS-0017,Take all your personal belongings,0,2
CDL-PS-0017,All answers are correct,1,3
CDL-PS-0018,the steering mechanism.,0,0
CDL-PS-0018,the AM/FM radio.,1,1
CDL-PS-0018,the parking brake.,0,2
CDL-PS-0018,the windshield wipers.,0,3
CDL-PS-0019,cross as fast as possible.,0,0
CDL-PS-0019,slow down and make sure it's safe to proceed.,1,1
CDL-PS-0019,stop at least 100 feet before the draw of the bridge.,0,2
CDL-PS-0019,stop and wait for the attendant's instructions.,0,3
CDL-PS-0020,open,0,0
CDL-PS-0020,lift,0,1
CDL-PS-0020,close,0,2
CDL-PS-0020,latch,1,3
CDL-PS-0021,in parking lots.,0,0
CDL-PS-0021,on roundabouts.,0,1
CDL-PS-0021,on highways.,0,2
CDL-PS-0021,at intersections.,1,3
CDL-PS-0022,50,0,0
CDL-PS-0022,20,0,1
CDL-PS-0022,15,1,2
CDL-PS-0022,25,0,3
CDL-PS-0023,if a passenger asks about them.,0,0
CDL-PS-0023,before the trip.,1,1
CDL-PS-0023,if a violation occurs.,0,2
CDL-PS-0023,while on the road.,0,3
CDL-PS-0024,You can tow a disabled bus with passengers aboard only to the nearest safe spot to let them off.,0,0
CDL-PS-0024,You can tow a disabled bus with riders aboard only if it's dangerous for riders to get off.,0,1
CDL-PS-0024,Both of the above are true.,1,2
CDL-PS-0024,Neither of the above is true.,0,3
CDL-PS-0025,"26,000",0,0
