external_id,license_code,state_code,category_code,text,explanation,image_name,difficulty,lang
CDL-GK-0342,cdl,,general_knowledge,How often should you check your mirrors?,You should check your mirrors every 8 to 10 seconds to know what is going on around your vehicle at all times.,,1,en
CDL-GK-0343,cdl,,general_knowledge,How can you determine if your vehicle is equipped with an antilock braking system (ABS)?,"Most vehicles now have an ABS light on the instrument panel that will light up briefly when the vehicle is started to alert you that the vehicle has ABS, you can check to see if the vehicle was built on or after March 1, 1998, or you can check for wires from your brakes.",,1,en
CDL-GK-0344,cdl,,general_knowledge,"If a straight vehicle (no trailer or articulation) goes into a front-wheel skid, it will","In a front-wheel skid, the front end tends to go in a straight line regardless of how much you turn the steering wheel.",,1,en
CDL-GK-0345,cdl,,general_knowledge,"When driving at night, use your low beams when an oncoming vehicle is within",Dim your lights within 500 feet of an oncoming vehicle and when following another vehicle within 500 feet.,,1,en
CDL-GK-0346,cdl,,general_knowledge,What are some things to do at an accident scene to prevent another accident?,"Protect the accident area: if your vehicle is involved in the accident, try to get it to the side of the road, if you're stopping to help, park away from the accident, put on your flashers, and set out reflective triangles to warn other traffic.",,1,en
CDL-GK-0347,cdl,,general_knowledge,Why should you be in the proper gear before starting down a hill?,Do not try to downshift after your speed has already built up. You will not be able to shift into a lower gear. You may not even be able to get back into any gear and all engine braking effect will be lost.,,1,en
CDL-GK-0348,cdl,,general_knowledge,"When driving through roadway work zones, you should","When people are working on the road, it is a hazard. There may be narrower lanes, sharp turns, or uneven surfaces.",,1,en
CDL-GK-0349,cdl,,general_knowledge,"To prevent skidding, you should","Don't over steer, over accelerate, or over brake by adjusting to conditions while driving. These include traction, curves, visibility, traffic and hills.",,1,en
CDL-GK-0350,cdl,,general_knowledge,"A car suddenly cuts in front of you, creating a hazard. What should you NOT do?","What you should do is make a lane change or slow down to prevent a crash if the car suddenly cuts in front of you, and you should not honk or stay close behind the car.",,1,en
CDL-GK-0351,cdl,,general_knowledge,A key principle to remember about loading cargo is to keep the load,Poor weight balance can make vehicle handling unsafe. The cargo should be loaded so that it is balanced in the cargo area.,,1,en
CDL-GK-0352,cdl,,general_knowledge,What can you do at an accident scene to help avoid another accident?,"When you're in an accident and not seriously hurt, you need to act to prevent further damage or injury. The basic steps to be taken at any accident are to: protect the area, notify authorities, and care for the injured.",,1,en
CDL-GK-0353,cdl,,general_knowledge,"As the blood alcohol concentration or BAC goes up, what will happen?",Accident statistics show that the chance of a crash is much greater for drivers who have been drinking than for drivers who have not.,,1,en
CDL-GK-0354,cdl,,general_knowledge,When does hydroplaning occur?,"Hydroplaning is more likely if tire pressure is low, or the tread is worn. The grooves in a tire carry away the water; if they aren't deep, they don't work well.",,1,en
CDL-GK-0355,cdl,,general_knowledge,The height of the vehicle center of gravity is very important for safe handling. A high center of gravity means you are more likely to do the following:,"The height of the vehicle's center of gravity is very important for safe handling. A high center of gravity means you are more likely to tip over. It is most dangerous in curves, or if you have to swerve to avoid a hazard.",,1,en
CDL-GK-0356,cdl,,general_knowledge,Which of these statements about vehicle fires is true?,A burning tire must be cooled. Lots of water may be required.,,1,en
CDL-GK-0357,cdl,,general_knowledge,Cargo should have at least one tie down for each:,Cargo should have at least one tie-down for each ten feet of cargo. Make sure you have enough tiedowns to meet this need.,,1,en
CDL-GK-0358,cdl,,general_knowledge,"During a pre-trip inspection you discover an exhaust leak or power steering leak, you should:","If you find anything unsafe during the Vehicle inspection, get it fixed, or use a different vehicle. Federal and state laws forbid operating an unsafe vehicle.",,1,en
CDL-GK-0359,cdl,,general_knowledge,Cargo that is not loaded or secured properly can cause many problems. Which of these statements is true?,Loose cargo that falls off a vehicle can cause traffic problems and others could be hurt or killed. Loose cargo could hurt or kill you during a quick stop or crash. Your vehicle could be damaged by an overload.,,1,en
CDL-GK-0360,cdl,,general_knowledge,You are driving a vehicle that could safely be driven at 55 mph on an open road. Traffic is now heavy and moving at 35 mph although the speed limit is 55. The safest speed for your vehicle in this situation is most likely:,Going with the flow of traffic is safer and easier.,,1,en
CDL-GK-0361,cdl,,general_knowledge,Name two situations in which the legal maximum weights may not be safe to haul.,"During bad weather or in mountains, it may not be safe to operate at legal maximum weights. Take this into account before driving.",,1,en
CDL-GK-0362,cdl,,general_knowledge,What things should you check during a trip?,"For safety you should: watch gauges for signs of trouble, use your senses to check for problems (look, listen, smell, feel), and check critical items when you stop.",,1,en
CDL-GK-0363,cdl,,general_knowledge,It is important to shift gears correctly to keep,"Correct shifting of gears is important. If you can't get your vehicle into the right gear while driving, you will have less control.",,1,en
CDL-GK-0364,cdl,,general_knowledge,"If you feel drowsy while driving, what should you do?","If you are drowsy, the only safe cure is to get off the road and get some sleep. If you don't, you risk your life and the lives of others.",,1,en
CDL-GK-0365,cdl,,general_knowledge,"When the engine is at operating RPM's, the _____ pressure is built up from 80 to 100 PSI within 45 seconds in a dual system?","When the engine is at operating rpms, the air pressure should build from 85 to 100 psi within 45 seconds in dual air systems.",,1,en
CDL-GK-0366,cdl,,general_knowledge,You are driving a 40-foot vehicle at 35 mph. Driving conditions are ideal. What is the least amount of space that you should keep in front of your vehicle to be safe?,"One good rule says you need at least one second for each 10 feet of vehicle length at speeds below 40 mph. At greater speeds, you must add 1 second for safety.",,1,en
CDL-GK-0367,cdl,,general_knowledge,Which of the following statements about tank vehicles is true?,Hauling liquids in tanks requires special skills because of the high center of gravity and liquid movement.,,1,en
CDL-GK-0368,cdl,,general_knowledge,Which fires can you use water to put out?,"Water can be used on wood, paper, or cloth, but don't use water on an electrical fire or a gasoline fire. A burning tire must be cooled. Lots of water may be required.",,1,en
